Id,PESEL_uzytkownika,Nr_rejestracyjny_pojazdu,Data_rozpoczecia,Data_zakonczenia,Godzina_rozpoczecia,Godzina_zakonczenia,Miejsce_rozpoczecia,Miejsce_zakonczenia,Dystans,Ocena_przejazdu,Ocena_techniki_jazdy,Ocena_przestrzegania_przepisow_drogowych,Mnoznik_ceny,Koszt_przejazdu
963,100000000056,DWV AZB4,2001-01-07,2001-01-07,11:18:50.844473,12:42:57.912201,801,83,2.69,9.0,10,8,0.78,14.39
964,100000000026,AA UJOZ,2001-05-09,2001-05-09,11:31:29.646670,12:48:20.108634,205,249,8.16,10.0,10,10,0.7,32.06
965,100000000057,OWJ HVQJ,2001-01-03,2001-01-03,04:49:59.049304,13:08:06.454404,114,985,2.81,9.5,9,10,0.74,14.1
966,100000000050,YJC Q0HFW,2001-02-04,2001-02-05,09:53:46.916445,03:53:09.775608,220,281,3.74,10.0,10,10,0.7,16.59
967,100000000034,IBK CQ4J,2001-04-14,2001-04-14,19:13:14.804205,21:05:36.390413,997,154,7.19,9.0,9,9,0.78,31.94
968,100000000041,EQ YFFBX,2001-03-15,2001-03-15,06:17:16.926718,07:17:46.371258,13,943,3.99,9.5,10,9,0.74,18.46
969,100000000048,LWQ INBK,2001-02-23,2001-02-23,10:35:21.603248,11:37:22.110283,812,334,4.67,9.5,9,10,0.74,20.98
970,100000000004,PQ 86927,2001-06-04,2001-06-04,06:09:13.630926,06:23:06.523038,187,933,4.84,9.5,10,9,0.74,21.61
971,100000000022,VZZ CFFAE,2001-05-16,2001-05-17,23:26:41.226598,00:28:12.219793,713,237,3.64,10.0,10,10,0.7,16.24
972,100000000012,DY H6HW,2001-05-31,2001-06-01,18:37:08.915639,00:58:34.450995,668,291,6.39,9.5,10,9,0.74,27.34
973,100000000044,JW 88T0T,2001-03-09,2001-03-09,05:10:27.373437,06:06:27.898318,503,636,2.83,8.5,10,7,0.82,15.7
974,100000000028,XI 8Y84,2001-05-01,2001-05-01,01:05:34.385225,01:18:59.644250,475,551,6.37,10.0,10,10,0.7,25.8
975,100000000055,SJ TS3JY,2001-01-13,2001-01-13,04:52:13.414175,11:16:04.726368,623,756,2.06,9.5,10,9,0.74,11.32
976,100000000052,EQ 4431K,2001-01-24,2001-01-24,02:08:12.039380,15:02:52.608777,611,520,6.77,9.0,10,8,0.78,30.3
977,100000000054,NHX 4Y4M7,2001-01-18,2001-01-18,03:47:22.043081,09:50:52.102649,319,947,8.26,9.5,10,9,0.74,34.26
978,100000000018,DM TLKQ,2001-05-22,2001-05-23,02:51:48.705583,00:14:26.326980,369,123,2.41,10.0,10,10,0.7,11.94
979,100000000037,JOG AZJY,2001-04-02,2001-04-02,02:31:13.771085,08:01:18.740480,950,881,5.64,8.5,8,9,0.82,27.22
980,100000000057,OWJ HVQJ,2001-01-06,2001-01-07,12:15:21.923456,00:22:24.883605,985,484,2.25,9.5,10,9,0.74,12.02
981,100000000033,YB TU4BF,2001-04-21,2001-04-21,04:31:23.005909,05:49:04.913608,876,96,1.54,10.0,10,10,0.7,8.89
982,100000000031,YF LFTBW,2001-04-29,2001-04-29,00:11:51.063396,17:21:04.986913,354,502,6.95,9.5,10,9,0.74,29.42
983,100000000032,VU AA7GG,2001-04-26,2001-04-26,05:48:20.625872,06:43:31.772930,976,276,6.31,9.5,10,9,0.74,27.05
984,100000000044,JW 88T0T,2001-03-09,2001-03-10,16:08:35.397251,09:49:54.179590,636,631,5.07,9.5,10,9,0.74,22.46
985,100000000041,DPV ERCQ1,2001-03-23,2001-03-24,20:17:46.146405,04:28:11.257997,606,57,2.11,9.5,9,10,0.74,11.51
986,100000000045,BM IGJWP,2001-03-09,2001-03-09,14:14:30.727690,20:59:51.093975,350,342,8.87,9.5,10,9,0.74,36.52
987,100000000033,VDM WZHP3,2001-04-25,2001-04-25,12:39:22.158856,13:38:39.036315,334,252,1.19,8.5,10,7,0.82,8.98
988,100000000034,IBK CQ4J,2001-04-15,2001-04-15,05:25:44.097254,11:18:53.932321,154,980,9.54,10.0,10,10,0.7,36.89
989,100000000034,IBK CQ4J,2001-04-16,2001-04-16,11:15:35.289593,17:49:35.838969,980,388,8.39,9.5,10,9,0.74,34.74
990,100000000042,EQ YFFBX,2001-03-23,2001-03-24,07:24:11.016782,01:05:26.934453,943,441,1.9,9.5,10,9,0.74,10.73
991,100000000037,SX 3EAZU,2001-04-02,2001-04-02,07:59:37.397993,11:47:51.359100,976,70,4.24,10.0,10,10,0.7,18.34
992,100000000034,EBM 7JQME,2001-04-16,2001-04-16,17:21:11.503978,21:24:43.995156,431,734,6.27,9.5,10,9,0.74,26.9
993,100000000033,VDM WZHP3,2001-04-25,2001-04-26,19:12:47.058118,04:42:05.705171,252,705,6.06,10.0,10,10,0.7,24.71
994,100000000051,OR ZUCD,2001-02-03,2001-02-04,09:50:55.727238,06:30:51.275398,694,435,2.48,9.0,10,8,0.78,13.57
995,100000000047,JU JULN3,2001-03-01,2001-03-01,09:06:04.794815,09:52:18.744902,818,217,6.66,9.0,10,8,0.78,29.87
996,100000000046,JU JULN3,2001-03-04,2001-03-04,09:43:57.009825,20:19:37.360488,217,38,2.38,9.5,10,9,0.74,12.51
997,100000000040,BRW 4IRC,2001-03-27,2001-03-27,05:15:03.364387,17:31:29.738066,672,441,1.62,10.0,10,10,0.7,9.17
998,100000000052,EQ 4431K,2001-01-31,2001-01-31,19:59:47.561807,22:02:34.337517,520,100,6.42,10.0,10,10,0.7,25.97
999,100000000046,JU JULN3,2001-03-08,2001-03-08,18:06:11.683963,21:48:31.488616,38,477,9.66,10.0,10,10,0.7,37.31
1000,100000000049,JR PQ4J,2001-02-22,2001-02-22,16:15:58.422661,21:51:51.355819,528,598,8.24,9.5,9,10,0.74,34.19
1001,100000000034,IBK CQ4J,2001-04-20,2001-04-20,15:17:01.582398,20:42:55.230067,388,1372,8.39,10.0,10,10,0.7,32.86
1002,100000000032,VU AA7GG,2001-04-26,2001-04-26,14:54:15.556720,21:41:23.371652,276,1381,4.23,9.5,10,9,0.74,19.35
1003,100000000001,IUN TTMZH,2001-06-08,2001-06-08,02:06:00.739200,13:37:17.059568,873,1105,9.11,9.5,10,9,0.74,37.41
1004,100000000001,IUN TTMZH,2001-06-20,2001-06-20,20:30:59.011543,21:33:16.087792,1105,1055,8.32,9.5,10,9,0.74,34.48
1005,100000000001,IUN TTMZH,2001-12-08,2001-12-08,01:27:50.077329,05:21:47.482034,1055,362,8.38,10.0,10,10,0.7,32.83
1006,100000000002,DBZ WH5UM,2001-08-04,2001-08-04,16:17:51.385561,16:55:57.538723,994,16,6.84,10.0,10,10,0.7,27.44
1007,100000000014,BGI TYUWS,2001-05-28,2001-05-28,17:30:26.823718,22:01:11.385194,93,371,3.75,10.0,10,10,0.7,16.62
1008,100000000047,LWQ INBK,2001-03-04,2001-03-04,07:37:48.812901,08:29:51.061737,334,85,5.09,10.0,10,10,0.7,21.32
1009,100000000034,YB TU4BF,2001-04-23,2001-04-23,18:25:43.343216,18:34:56.851714,96,424,1.94,9.5,9,10,0.74,10.88
1010,100000000035,IBK CQ4J,2001-04-23,2001-04-24,16:36:14.125279,13:42:32.452857,1372,1188,8.89,10.0,10,10,0.7,34.62
1011,100000000056,DWV AZB4,2001-01-07,2001-01-07,14:56:01.949502,17:15:49.133210,83,1464,5.82,10.0,10,10,0.7,23.87
1012,100000000048,JR PQ4J,2001-02-23,2001-02-23,13:51:34.344879,17:24:54.834032,598,591,7.15,10.0,10,10,0.7,28.52
1013,100000000058,ICC E684,2001-01-05,2001-01-05,01:04:40.145378,04:07:37.398949,420,774,6.98,10.0,10,10,0.7,27.93
1014,100000000049,YJC Q0HFW,2001-02-23,2001-02-24,09:45:12.687508,02:10:26.371220,281,1318,8.58,10.0,10,10,0.7,33.53
1015,100000000002,DBZ WH5UM,2001-10-21,2001-10-21,02:21:46.398080,02:42:36.035465,16,1379,6.04,9.5,10,9,0.74,26.05
1016,100000000036,LT Y85G,2001-04-10,2001-04-11,14:00:54.070159,01:06:32.533686,979,477,1.62,10.0,10,10,0.7,9.17
1017,100000000002,DBZ WH5UM,2001-11-12,2001-11-12,07:41:38.669677,16:37:08.709502,1379,276,3.98,10.0,10,10,0.7,17.43
1018,100000000003,OMO JVCG5,2001-07-13,2001-07-13,16:31:42.009738,23:42:07.179889,423,1028,2.92,10.0,10,10,0.7,13.72
1019,100000000015,SR CKI2,2001-05-28,2001-05-28,01:03:41.180443,06:35:16.562236,760,348,6.17,9.5,10,9,0.74,26.53
1020,100000000036,EBM 7JQME,2001-04-21,2001-04-21,00:24:39.551107,09:59:29.905459,734,811,8.81,10.0,10,10,0.7,34.34
1021,100000000003,OMO JVCG5,2001-09-12,2001-09-12,22:13:31.716009,23:40:51.350629,1028,576,4.47,10.0,10,10,0.7,19.14
1022,100000000026,AA UJOZ,2001-05-09,2001-05-10,17:32:13.880536,04:05:45.076124,249,948,3.77,10.0,10,10,0.7,16.7
1023,100000000003,OMO JVCG5,2001-09-16,2001-09-17,22:45:41.090918,03:22:34.115780,576,1264,9.4,10.0,10,10,0.7,36.4
1024,100000000004,VMD U6QVF,2001-08-01,2001-08-02,16:58:14.287032,04:05:18.597156,222,455,1.7,9.5,10,9,0.74,9.99
1025,100000000005,PQ 86927,2001-07-03,2001-07-03,09:39:49.148824,13:41:04.181453,933,939,2.5,10.0,10,10,0.7,12.25
1026,100000000004,VMD U6QVF,2001-08-14,2001-08-14,10:44:36.633620,18:11:57.249583,455,504,6.5,10.0,10,10,0.7,26.25
1027,100000000006,GBH WZPVO,2001-06-27,2001-06-28,22:14:06.961214,03:23:27.508670,571,1276,6.9,10.0,10,10,0.7,27.65
1028,100000000053,STQ S5PDD,2001-01-22,2001-01-22,17:19:30.141552,18:22:03.489055,765,491,8.87,10.0,10,10,0.7,34.54
1029,100000000043,MDU R355I,2001-03-20,2001-03-21,18:10:33.998652,00:34:14.627742,706,71,1.22,10.0,10,10,0.7,7.77
1030,100000000047,LWQ INBK,2001-03-05,2001-03-06,14:05:43.185387,02:53:44.809706,85,887,9.76,9.5,10,9,0.74,39.81
1031,100000000050,OR ZUCD,2001-02-20,2001-02-21,23:39:22.875843,04:20:16.819807,435,156,7.11,10.0,10,10,0.7,28.38
1032,100000000004,VMD U6QVF,2001-08-31,2001-08-31,08:54:41.455443,10:39:53.999966,504,725,5.37,10.0,10,10,0.7,22.3
1033,100000000004,VMD U6QVF,2001-09-10,2001-09-10,04:03:40.643680,10:00:43.237743,725,935,2.41,9.0,10,8,0.78,13.3
1034,100000000016,MD GUO25,2001-05-26,2001-05-26,04:24:33.842826,21:48:03.375905,460,937,6.47,10.0,10,10,0.7,26.14
1035,100000000010,KP 9DJ3,2001-06-02,2001-06-02,12:04:49.111179,14:43:42.810778,107,1453,4.06,10.0,10,10,0.7,17.71
1036,100000000005,PQ 86927,2001-08-24,2001-08-24,08:49:19.336855,13:23:23.490590,939,1319,9.84,10.0,10,10,0.7,37.94
1037,100000000055,SJ TS3JY,2001-01-14,2001-01-14,05:08:00.930476,08:32:22.073445,756,573,4.81,10.0,10,10,0.7,20.33
1038,100000000019,QYN 9VFGG,2001-05-21,2001-05-21,15:36:24.325135,16:45:06.882661,397,1001,4.58,10.0,10,10,0.7,19.53
1039,100000000053,STQ S5PDD,2001-01-29,2001-01-29,04:10:57.800432,05:08:02.797840,491,354,6.28,9.5,10,9,0.74,26.94
1040,100000000001,IUN TTMZH,2001-12-11,2001-12-11,20:47:23.940219,22:55:13.602311,362,723,4.84,10.0,10,10,0.7,20.44
1041,100000000006,GBH WZPVO,2001-08-18,2001-08-19,21:56:07.554424,09:21:18.857239,1276,631,5.52,10.0,10,10,0.7,22.82
1042,100000000050,OR ZUCD,2001-02-22,2001-02-22,03:59:35.180681,06:58:05.616283,156,921,6.49,10.0,10,10,0.7,26.22
1043,100000000007,UCX CN2IS,2001-07-01,2001-07-01,00:21:02.699581,00:30:19.580348,701,1193,1.84,10.0,10,10,0.7,9.94
1044,100000000007,UCX CN2IS,2001-07-30,2001-07-30,10:36:51.389271,15:36:27.710937,1193,107,1.07,10.0,10,10,0.7,7.24
1045,100000000003,OMO JVCG5,2001-11-03,2001-11-03,06:48:09.268986,19:47:53.812047,1264,1016,1.46,10.0,10,10,0.7,8.61
1046,100000000054,NHX 4Y4M7,2001-01-28,2001-01-28,18:21:56.478303,21:18:16.297618,947,170,6.34,10.0,10,10,0.7,25.69
1047,100000000051,EQ 4431K,2001-02-20,2001-02-21,11:15:02.215075,02:21:11.003678,100,28,6.66,9.5,10,9,0.74,28.34
1048,100000000058,ICC E684,2001-01-06,2001-01-06,04:36:46.820983,05:43:15.599810,774,1324,6.68,10.0,10,10,0.7,26.88
1049,100000000032,VU AA7GG,2001-04-28,2001-04-29,16:48:44.285692,03:17:29.159251,1381,263,1.3,10.0,10,10,0.7,8.05
1050,100000000037,TUB DR30P,2001-04-09,2001-04-09,10:34:14.932830,16:40:42.313962,810,533,1.91,10.0,10,10,0.7,10.18
1051,100000000004,VMD U6QVF,2001-10-04,2001-10-04,12:50:49.353000,15:34:47.628996,935,1197,6.0,10.0,10,10,0.7,24.5
1052,100000000002,DBZ WH5UM,2001-12-08,2001-12-08,19:25:01.479469,21:06:48.849857,276,798,4.12,9.0,10,8,0.78,19.97
1053,100000000052,STQ S5PDD,2001-02-02,2001-02-02,07:17:48.323148,15:44:32.655635,354,1213,6.89,10.0,10,10,0.7,27.61
1054,100000000056,DWV AZB4,2001-01-08,2001-01-08,20:52:13.574845,22:13:48.723700,1464,216,1.66,10.0,10,10,0.7,9.31
1055,100000000001,IUN TTMZH,2001-12-24,2001-12-25,20:19:37.361033,11:16:49.943887,723,1441,5.65,9.5,9,10,0.74,24.6
1056,100000000052,STQ S5PDD,2001-02-06,2001-02-06,01:09:05.620225,03:12:15.666158,1213,425,9.95,10.0,10,10,0.7,38.32
1057,100000000008,BN 5CPAQ,2001-06-29,2001-06-29,12:48:50.912366,17:41:30.803645,966,1418,4.53,9.5,10,9,0.74,20.46
1058,100000000038,JOG AZJY,2001-04-03,2001-04-03,03:28:35.867569,17:52:31.388205,881,1336,8.42,10.0,10,10,0.7,32.97
1059,100000000002,DBZ WH5UM,2001-12-18,2001-12-19,23:11:01.255513,00:57:15.984307,798,62,7.08,10.0,10,10,0.7,28.28
1060,100000000020,DXS V2QJ,2001-05-21,2001-05-21,07:09:56.362042,09:22:23.729949,269,131,2.96,10.0,10,10,0.7,13.86
1061,100000000008,BN 5CPAQ,2001-07-27,2001-07-27,08:58:51.059679,17:07:45.092480,1418,1473,3.86,10.0,10,10,0.7,17.01
1062,100000000003,OMO JVCG5,2001-12-16,2001-12-16,06:09:05.188517,15:11:04.729387,1016,994,6.97,10.0,10,10,0.7,27.9
1063,100000000039,BZ 7T7T,2001-03-30,2001-03-31,22:40:31.865634,01:41:17.028236,777,995,1.92,9.5,9,10,0.74,10.8
1064,100000000041,DPV ERCQ1,2001-03-26,2001-03-26,00:13:05.976339,07:47:40.058972,57,1417,4.48,10.0,10,10,0.7,19.18
1065,100000000052,STQ S5PDD,2001-02-19,2001-02-19,17:00:18.123041,17:07:47.113318,425,264,5.29,9.5,10,9,0.74,23.27
1066,100000000004,VMD U6QVF,2001-12-09,2001-12-09,14:22:36.064692,20:50:41.143955,1197,684,1.36,9.5,10,9,0.74,8.73
1067,100000000027,XQ FLQHJ,2001-05-09,2001-05-09,01:25:15.577846,07:25:05.395815,880,109,1.34,9.5,10,9,0.74,8.66
1068,100000000009,QN 7ACUG,2001-06-15,2001-06-15,06:35:52.129207,07:16:10.930981,340,648,9.03,10.0,10,10,0.7,35.1
1069,100000000039,BZ 7T7T,2001-04-01,2001-04-01,14:33:28.575549,19:37:57.217547,995,1184,1.07,10.0,10,10,0.7,7.24
1070,100000000006,GBH WZPVO,2001-08-22,2001-08-23,22:59:58.816245,07:40:24.256162,631,1078,5.48,10.0,10,10,0.7,22.68
1071,100000000013,USO 8BXCL,2001-05-30,2001-05-31,19:25:22.235270,00:36:01.314860,963,261,7.8,10.0,10,10,0.7,30.8
1072,100000000005,PQ 86927,2001-09-20,2001-09-21,23:03:46.948624,00:51:24.632336,1319,356,1.69,9.5,10,9,0.74,9.95
1073,100000000059,KQI I450K,2001-01-01,2001-01-02,22:28:56.621070,02:16:42.732970,146,192,7.63,10.0,10,10,0.7,30.2
1074,100000000055,SJ TS3JY,2001-01-24,2001-01-24,10:35:11.336451,11:02:12.025788,573,68,8.35,10.0,10,10,0.7,32.72
1075,100000000006,GBH WZPVO,2001-09-11,2001-09-11,09:15:21.409726,09:54:11.017713,1078,408,8.98,10.0,10,10,0.7,34.93
1076,100000000010,TGI N05GK,2001-06-04,2001-06-04,19:11:36.897382,22:04:14.808355,105,1311,8.64,9.5,10,9,0.74,35.67
1077,100000000030,YAP 9DNX3,2001-04-29,2001-04-30,15:29:55.961722,00:11:24.247689,633,1271,2.75,10.0,10,10,0.7,13.12
1078,100000000010,TGI N05GK,2001-06-05,2001-06-05,19:48:02.615943,21:12:44.457389,1311,1168,8.69,10.0,10,10,0.7,33.91
1079,100000000007,UCX CN2IS,2001-09-01,2001-09-01,08:21:02.672923,17:06:15.633649,107,1087,4.78,10.0,10,10,0.7,20.23
1080,100000000008,BN 5CPAQ,2001-08-04,2001-08-04,08:15:45.625247,18:12:07.445017,1473,212,3.2,10.0,10,10,0.7,14.7
1081,100000000005,PQ 86927,2001-10-18,2001-10-18,07:09:48.263864,11:27:11.735132,356,591,7.08,9.5,9,10,0.74,29.9
1082,100000000009,QN 7ACUG,2001-07-05,2001-07-05,06:01:05.405741,06:25:10.767574,648,682,4.93,10.0,10,10,0.7,20.76
1083,100000000010,TGI N05GK,2001-06-25,2001-06-26,22:53:42.805568,02:10:17.125407,1168,111,1.47,10.0,10,10,0.7,8.64
1084,100000000044,EPP 5TSM,2001-03-16,2001-03-16,10:16:38.597111,12:18:19.360823,495,438,2.95,10.0,10,10,0.7,13.82
1085,100000000008,BN 5CPAQ,2001-08-19,2001-08-19,06:26:06.724648,07:37:40.581519,212,1047,1.98,10.0,10,10,0.7,10.43
1086,100000000031,VU AA7GG,2001-04-29,2001-04-29,11:40:05.131401,12:58:17.744397,263,40,5.53,10.0,10,10,0.7,22.86
1087,100000000010,TGI N05GK,2001-06-26,2001-06-27,18:34:18.044710,14:34:00.534757,111,46,1.81,9.5,10,9,0.74,10.4
1088,100000000005,PQ 86927,2001-11-17,2001-11-17,07:22:48.868146,12:32:01.397070,591,488,4.55,10.0,10,10,0.7,19.42
1089,100000000042,EQ YFFBX,2001-03-24,2001-03-25,20:17:22.808101,09:22:18.330865,441,479,1.26,9.5,9,10,0.74,8.36
1090,100000000006,GBH WZPVO,2001-09-11,2001-09-11,16:23:26.198681,16:45:48.226298,408,1055,7.78,10.0,10,10,0.7,30.73
1091,100000000055,SJ TS3JY,2001-01-27,2001-01-27,10:54:23.869496,13:58:16.009994,68,561,3.5,9.0,10,8,0.78,17.55
1092,100000000005,PQ 86927,2001-12-08,2001-12-08,07:39:39.129748,11:43:46.691809,488,1301,4.33,10.0,10,10,0.7,18.65
1093,100000000053,NHX 4Y4M7,2001-01-30,2001-01-30,16:02:11.823585,21:13:45.503818,170,502,8.79,10.0,10,10,0.7,34.26
1094,100000000006,GBH WZPVO,2001-10-21,2001-10-21,05:41:05.301556,07:32:30.860161,1055,1317,3.76,10.0,10,10,0.7,16.66
1095,100000000018,QYN 9VFGG,2001-05-22,2001-05-22,06:25:46.901792,14:33:07.037688,1001,626,1.07,10.0,10,10,0.7,7.24
1096,100000000056,DWV AZB4,2001-01-10,2001-01-10,13:33:42.495381,14:50:29.000648,216,644,3.71,9.5,10,9,0.74,17.43
1097,100000000009,QN 7ACUG,2001-08-12,2001-08-12,00:04:23.321050,06:03:57.542798,682,1450,9.78,9.5,9,10,0.74,39.89
1098,100000000053,NHX 4Y4M7,2001-02-14,2001-02-15,07:06:39.631053,00:18:22.312212,502,865,5.1,9.5,9,10,0.74,22.57
1099,100000000017,QYN 9VFGG,2001-05-22,2001-05-22,14:56:17.665226,15:11:52.379157,626,1155,3.19,9.5,10,9,0.74,15.5
1100,100000000011,KP 9DJ3,2001-06-24,2001-06-24,21:44:33.323124,21:55:49.808164,1453,1338,1.8,10.0,10,10,0.7,9.8
1101,100000000009,QN 7ACUG,2001-08-14,2001-08-14,11:36:46.025112,19:40:44.961583,1450,197,9.09,10.0,10,10,0.7,35.32
1102,100000000010,TGI N05GK,2001-08-10,2001-08-10,17:18:10.355738,20:35:08.990105,46,58,8.02,10.0,10,10,0.7,31.57
1103,100000000006,GBH WZPVO,2001-11-27,2001-11-28,20:52:31.827843,00:26:59.841132,1317,1182,1.76,10.0,10,10,0.7,9.66
1104,100000000007,UCX CN2IS,2001-11-06,2001-11-06,10:38:44.619423,16:23:41.302990,1087,1489,4.38,10.0,10,10,0.7,18.83
1105,100000000008,BN 5CPAQ,2001-09-23,2001-09-24,21:23:55.563435,05:04:14.553506,1047,472,5.22,10.0,10,10,0.7,21.77
1106,100000000043,MDU R355I,2001-03-22,2001-03-22,04:31:43.446726,15:30:29.874375,71,1020,4.64,9.5,10,9,0.74,20.87
1107,100000000011,KP 9DJ3,2001-06-28,2001-06-28,12:56:49.254913,21:34:12.738036,1338,1316,6.08,9.5,10,9,0.74,26.2
1108,100000000007,UCX CN2IS,2001-11-21,2001-11-21,09:06:15.917892,11:21:46.138964,1489,689,5.61,10.0,10,10,0.7,23.14
1109,100000000012,DY H6HW,2001-06-15,2001-06-15,12:27:46.182909,15:21:10.037753,291,1264,9.52,10.0,10,10,0.7,36.82
1110,100000000037,LT Y85G,2001-04-14,2001-04-14,00:52:36.424988,01:23:20.420989,477,1275,9.94,9.5,10,9,0.74,40.48
1111,100000000034,YB TU4BF,2001-04-24,2001-04-24,02:15:40.794105,03:11:54.868566,424,1051,9.68,10.0,10,10,0.7,37.38
1112,100000000008,BN 5CPAQ,2001-09-29,2001-09-29,09:45:56.566650,11:11:26.548950,472,137,8.21,9.5,10,9,0.74,34.08
1113,100000000008,BN 5CPAQ,2001-11-19,2001-11-19,11:19:06.648872,16:12:25.766272,137,866,7.45,10.0,10,10,0.7,29.58
1114,100000000009,QN 7ACUG,2001-10-06,2001-10-07,19:50:18.399787,02:29:00.743349,197,1465,1.88,10.0,10,10,0.7,10.08
1115,100000000007,UCX CN2IS,2001-11-27,2001-11-27,04:42:28.722725,11:02:09.231320,689,120,6.84,10.0,10,10,0.7,27.44
1116,100000000048,JR PQ4J,2001-02-24,2001-02-24,18:13:59.272549,23:10:25.037857,591,8,1.09,10.0,10,10,0.7,7.31
1117,100000000038,TUB DR30P,2001-04-11,2001-04-11,07:08:23.207428,17:46:20.807016,533,1330,1.88,10.0,10,10,0.7,10.08
1118,100000000008,BN 5CPAQ,2001-11-20,2001-11-20,09:11:06.484799,16:27:53.792623,866,101,1.54,10.0,10,10,0.7,8.89
1119,100000000056,DWV AZB4,2001-01-14,2001-01-14,03:53:02.718145,07:49:38.619992,644,899,7.3,9.0,10,8,0.78,32.37
1120,100000000048,JR PQ4J,2001-02-27,2001-02-28,16:48:56.988334,07:15:55.466246,8,653,7.17,10.0,10,10,0.7,28.6
1121,100000000009,QN 7ACUG,2001-11-09,2001-11-10,17:36:13.251926,04:39:44.614102,1465,183,8.78,9.5,10,9,0.74,36.19
1122,100000000010,TGI N05GK,2001-10-25,2001-10-25,09:08:59.274636,13:15:56.549382,58,210,9.47,10.0,10,10,0.7,36.64
1123,100000000011,KP 9DJ3,2001-08-16,2001-08-16,04:43:21.867960,08:41:31.859847,1316,425,2.55,10.0,10,10,0.7,12.42
1124,100000000006,GBH WZPVO,2001-11-28,2001-11-29,17:28:12.802585,00:24:07.359270,1182,1388,2.88,10.0,10,10,0.7,13.58
1125,100000000039,JOG AZJY,2001-04-07,2001-04-07,06:43:18.056503,11:16:19.971816,1336,445,4.58,10.0,10,10,0.7,19.53
1126,100000000012,DY H6HW,2001-08-03,2001-08-03,08:52:36.127483,10:40:37.380010,1264,589,4.18,10.0,10,10,0.7,18.13
1127,100000000045,JW 88T0T,2001-03-12,2001-03-12,00:16:49.217198,00:32:45.806418,631,1049,5.15,10.0,10,10,0.7,21.52
1128,100000000016,CPD 7R713,2001-05-26,2001-05-26,13:05:51.104560,20:05:17.452784,435,672,5.9,10.0,10,10,0.7,24.15
1129,100000000010,TGI N05GK,2001-11-03,2001-11-03,09:49:14.666728,19:08:08.912246,210,347,9.22,9.5,10,9,0.74,37.81
1130,100000000054,SJ TS3JY,2001-02-06,2001-02-06,03:18:31.791137,07:30:29.662536,561,1048,1.45,9.0,10,8,0.78,9.56
1131,100000000013,USO 8BXCL,2001-08-01,2001-08-02,14:31:06.632708,00:20:44.364584,261,1292,4.99,10.0,10,10,0.7,20.96
1132,100000000028,PX BC54P,2001-05-04,2001-05-05,15:15:38.508949,06:50:10.223958,197,326,5.79,10.0,10,10,0.7,23.76
1133,100000000011,KP 9DJ3,2001-10-10,2001-10-11,23:02:19.620678,03:57:48.335253,425,1090,6.72,10.0,10,10,0.7,27.02
1134,100000000037,LT Y85G,2001-04-19,2001-04-20,19:53:33.363154,04:12:49.988653,1275,1020,3.86,9.5,9,10,0.74,17.98
1135,100000000057,OWJ HVQJ,2001-01-13,2001-01-13,03:30:32.667330,04:56:03.522565,484,1234,2.9,10.0,10,10,0.7,13.65
1136,100000000012,DY H6HW,2001-09-07,2001-09-08,20:44:21.307181,00:44:59.680539,589,1095,8.74,10.0,10,10,0.7,34.09
1137,100000000012,DY H6HW,2001-10-08,2001-10-08,10:33:52.423657,23:12:05.608288,1095,512,7.94,10.0,10,10,0.7,31.29
1138,100000000036,EBM 7JQME,2001-04-22,2001-04-22,12:13:50.356783,23:57:32.776171,811,961,2.41,10.0,10,10,0.7,11.94
1139,100000000009,QN 7ACUG,2001-11-20,2001-11-20,03:12:32.732138,03:43:26.384017,183,187,7.82,10.0,10,10,0.7,30.87
1140,100000000013,USO 8BXCL,2001-08-05,2001-08-05,05:00:48.941125,05:05:46.142392,1292,688,7.29,10.0,10,10,0.7,29.02
1141,100000000014,BGI TYUWS,2001-07-13,2001-07-13,01:28:59.277811,02:29:13.105070,371,734,7.87,10.0,10,10,0.7,31.04
1142,100000000010,TGI N05GK,2001-11-10,2001-11-10,04:15:52.326947,06:41:30.032663,347,585,8.08,10.0,10,10,0.7,31.78
1143,100000000015,SR CKI2,2001-06-24,2001-06-24,07:27:46.982833,08:43:01.713099,348,470,1.99,9.5,10,9,0.74,11.06
1144,100000000006,GBH WZPVO,2001-12-01,2001-12-01,21:49:57.653037,23:09:25.172427,1388,1223,1.53,10.0,10,10,0.7,8.86
1145,100000000011,KP 9DJ3,2001-10-27,2001-10-27,03:40:36.345125,09:46:34.258895,1090,1046,1.04,10.0,10,10,0.7,7.14
1146,100000000004,VMD U6QVF,2001-12-15,2001-12-15,13:14:31.094697,19:22:19.837044,684,828,5.76,10.0,10,10,0.7,23.66
1147,100000000053,NHX 4Y4M7,2001-02-18,2001-02-18,17:10:56.230915,20:58:39.061308,865,1008,5.92,10.0,10,10,0.7,24.22
1148,100000000013,USO 8BXCL,2001-09-01,2001-09-01,03:55:47.524656,18:14:43.688160,688,632,1.77,10.0,10,10,0.7,9.69
1149,100000000017,DM TLKQ,2001-05-26,2001-05-26,02:57:34.239785,11:56:25.678703,123,1500,8.52,10.0,10,10,0.7,33.32
1150,100000000006,GBH WZPVO,2001-12-08,2001-12-08,02:39:47.657718,12:39:43.528731,1223,792,3.57,10.0,10,10,0.7,15.99
1151,100000000013,USO 8BXCL,2001-09-04,2001-09-05,21:40:27.622485,04:13:17.843154,632,148,7.81,10.0,10,10,0.7,30.83
