Id,PESEL_uzytkownika,Nr_rejestracyjny_pojazdu,Data_rozpoczecia,Data_zakonczenia,Godzina_rozpoczecia,Godzina_zakonczenia,Miejsce_rozpoczecia,Miejsce_zakonczenia,Dystans,Ocena_przejazdu,Ocena_techniki_jazdy,Ocena_przestrzegania_przepisow_drogowych,Mnoznik_ceny,Koszt_przejazdu
963,100000000056,DWV AZB4,2001-01-07,2001-01-07,11:18:50.844473,12:42:57.912201,801,83,2.69,9.0,10,8,0.78,14.39
964,100000000026,AA UJOZ,2001-05-09,2001-05-09,11:31:29.646670,12:48:20.108634,205,249,8.16,10.0,10,10,0.7,32.06
965,100000000057,OWJ HVQJ,2001-01-03,2001-01-03,04:49:59.049304,13:08:06.454404,114,985,2.81,9.5,9,10,0.74,14.1
966,100000000050,YJC Q0HFW,2001-02-04,2001-02-05,09:53:46.916445,03:53:09.775608,220,281,3.74,10.0,10,10,0.7,16.59
967,100000000034,IBK CQ4J,2001-04-14,2001-04-14,19:13:14.804205,21:05:36.390413,997,154,7.19,9.0,9,9,0.78,31.94
968,100000000041,EQ YFFBX,2001-03-15,2001-03-15,06:17:16.926718,07:17:46.371258,13,943,3.99,9.5,10,9,0.74,18.46
969,100000000048,LWQ INBK,2001-02-23,2001-02-23,10:35:21.603248,11:37:22.110283,812,334,4.67,9.5,9,10,0.74,20.98
970,100000000004,PQ 86927,2001-06-04,2001-06-04,06:09:13.630926,06:23:06.523038,187,933,4.84,9.5,10,9,0.74,21.61
971,100000000022,VZZ CFFAE,2001-05-16,2001-05-17,23:26:41.226598,00:28:12.219793,713,237,3.64,10.0,10,10,0.7,16.24
972,100000000012,DY H6HW,2001-05-31,2001-06-01,18:37:08.915639,00:58:34.450995,668,291,6.39,9.5,10,9,0.74,27.34
973,100000000044,JW 88T0T,2001-03-09,2001-03-09,05:10:27.373437,06:06:27.898318,503,636,2.83,8.5,10,7,0.82,15.7
974,100000000028,XI 8Y84,2001-05-01,2001-05-01,01:05:34.385225,01:18:59.644250,475,551,6.37,10.0,10,10,0.7,25.8
975,100000000055,SJ TS3JY,2001-01-13,2001-01-13,04:52:13.414175,11:16:04.726368,623,756,2.06,9.5,10,9,0.74,11.32
976,100000000052,EQ 4431K,2001-01-24,2001-01-24,02:08:12.039380,15:02:52.608777,611,520,6.77,9.0,10,8,0.78,30.3
977,100000000054,NHX 4Y4M7,2001-01-18,2001-01-18,03:47:22.043081,09:50:52.102649,319,947,8.26,9.5,10,9,0.74,34.26
978,100000000018,DM TLKQ,2001-05-22,2001-05-23,02:51:48.705583,00:14:26.326980,369,123,2.41,10.0,10,10,0.7,11.94
979,100000000037,JOG AZJY,2001-04-02,2001-04-02,02:31:13.771085,08:01:18.740480,950,881,5.64,8.5,8,9,0.82,27.22
980,100000000057,OWJ HVQJ,2001-01-06,2001-01-07,12:15:21.923456,00:22:24.883605,985,484,2.25,9.5,10,9,0.74,12.02
981,100000000033,YB TU4BF,2001-04-21,2001-04-21,04:31:23.005909,05:49:04.913608,876,96,1.54,10.0,10,10,0.7,8.89
982,100000000031,YF LFTBW,2001-04-29,2001-04-29,00:11:51.063396,17:21:04.986913,354,502,6.95,9.5,10,9,0.74,29.42
983,100000000032,VU AA7GG,2001-04-26,2001-04-26,05:48:20.625872,06:43:31.772930,976,276,6.31,9.5,10,9,0.74,27.05
984,100000000044,JW 88T0T,2001-03-09,2001-03-10,16:08:35.397251,09:49:54.179590,636,631,5.07,9.5,10,9,0.74,22.46
985,100000000041,DPV ERCQ1,2001-03-23,2001-03-24,20:17:46.146405,04:28:11.257997,606,57,2.11,9.5,9,10,0.74,11.51
986,100000000045,BM IGJWP,2001-03-09,2001-03-09,14:14:30.727690,20:59:51.093975,350,342,8.87,9.5,10,9,0.74,36.52
987,100000000033,VDM WZHP3,2001-04-25,2001-04-25,12:39:22.158856,13:38:39.036315,334,252,1.19,8.5,10,7,0.82,8.98
988,100000000034,IBK CQ4J,2001-04-15,2001-04-15,05:25:44.097254,11:18:53.932321,154,980,9.54,10.0,10,10,0.7,36.89
989,100000000034,IBK CQ4J,2001-04-16,2001-04-16,11:15:35.289593,17:49:35.838969,980,388,8.39,9.5,10,9,0.74,34.74
990,100000000042,EQ YFFBX,2001-03-23,2001-03-24,07:24:11.016782,01:05:26.934453,943,441,1.9,9.5,10,9,0.74,10.73
991,100000000037,SX 3EAZU,2001-04-02,2001-04-02,07:59:37.397993,11:47:51.359100,976,70,4.24,10.0,10,10,0.7,18.34
992,100000000034,EBM 7JQME,2001-04-16,2001-04-16,17:21:11.503978,21:24:43.995156,431,734,6.27,9.5,10,9,0.74,26.9
993,100000000033,VDM WZHP3,2001-04-25,2001-04-26,19:12:47.058118,04:42:05.705171,252,705,6.06,10.0,10,10,0.7,24.71
994,100000000051,OR ZUCD,2001-02-03,2001-02-04,09:50:55.727238,06:30:51.275398,694,435,2.48,9.0,10,8,0.78,13.57
995,100000000047,JU JULN3,2001-03-01,2001-03-01,09:06:04.794815,09:52:18.744902,818,217,6.66,9.0,10,8,0.78,29.87
996,100000000046,JU JULN3,2001-03-04,2001-03-04,09:43:57.009825,20:19:37.360488,217,38,2.38,9.5,10,9,0.74,12.51
997,100000000040,BRW 4IRC,2001-03-27,2001-03-27,05:15:03.364387,17:31:29.738066,672,441,1.62,10.0,10,10,0.7,9.17
998,100000000052,EQ 4431K,2001-01-31,2001-01-31,19:59:47.561807,22:02:34.337517,520,100,6.42,10.0,10,10,0.7,25.97
999,100000000046,JU JULN3,2001-03-08,2001-03-08,18:06:11.683963,21:48:31.488616,38,477,9.66,10.0,10,10,0.7,37.31
1000,100000000049,JR PQ4J,2001-02-22,2001-02-22,16:15:58.422661,21:51:51.355819,528,598,8.24,9.5,9,10,0.74,34.19
